title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Greatly beneficial which broadened my experience. Exposed me to a huge variety of customers’,Customer Service Officer,Job Security. Meeting customers needs. Team environment.,Meeting unrealistic targets. Handling volume of work with insufficient staff,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Essendon North, Victoria, Australia",5.0,3.0,5.0,3.0,2.0,5.0,5.0,ANZ
‘Have had mostly good experiences.’,Personal Banker,Job security. Staff benefits.,High targets. Some customers can be a little difficult.,Recommends working here: Yes,Rates salary as: Low,4 years ago,South East suburbd,3.0,3.0,3.0,3.0,4.0,4.0,4.0,ANZ
‘A good organisation to work for.’,Lending Manager,"Diversity, good pay, fair amount of opportunities for advancement.",Systems need major upgrade,Recommends working here: Yes,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",4.0,4.0,4.0,3.0,4.0,4.0,4.0,ANZ
‘Toxic’,Relationship Manager,I'm not sure if there any good things,Everything from people to technology ,Recommends working here: No,Rates salary as: Average,6 months ago,"Perth WA, Australia",3.0,2.0,1.0,1.0,2.0,1.0,2.0,ANZ
‘Nice place to work and develop.’,Senior Personal Banker,Good career path. Reputation company. Lots of opportunities.,Technology improvements.,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Canberra, Australian Capital Territory, Australia",5.0,4.0,4.0,4.0,5.0,5.0,5.0,ANZ
‘Good’,Financial Planning Consultant,Good vibe and culture,Competitive but that can be a good thing too,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,3.0,4.0,3.0,5.0,4.0,4.0,ANZ
"‘Great opportunities, great company’",Customer Service Team Leader,Heaps of opportunities for career development,Had to travel to the CBD,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,5.0,5.0,4.0,4.0,4.0,5.0,ANZ
‘Big bank but terrible culture’,Information Technology,Big name to have on your CV,"- Highly political culture
- People are just \""resources\"" to get stuff done
- Permies think of themselves as holier than thou",Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,2.0,2.0,2.0,2.0,2.0,2.0,ANZ
‘Highly political and senior management does lacks directions leading to muliple reorgs’,Manager,Pays well compared to peer companies,Directionless management,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,3.0,2.0,4.0,3.0,2.0,ANZ
‘Not going back’,Insurance Consultant,"Flexibility, big name","Unorganised management, unequal opportunity.",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",2.0,3.0,2.0,2.0,3.0,2.0,2.0,ANZ
‘Rollercoaster’,Branch Manager,"Great colleagues
Decent product offering","Limited opportunity in Adelaide 
Short staffing",Recommends working here: No,Rates salary as: High,4 years ago,"Adelaide, South Australia, Australia",2.0,3.0,3.0,2.0,4.0,3.0,3.0,ANZ
‘Don’t choose ANZ if you have other options ’,Assistant Manager,It’s one of the big four,The products and support team are the worst in the world,Recommends working here: No,Rates salary as: Low,1 year ago,"Sydney NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,ANZ
‘Great work life experience of 9 years’,Went Form Front Office Reception Through To Assist Loans Officer,Good staff and management,Taking on new roles  with greater challenges,Recommends working here: Yes,Rates salary as: High,2 years ago,"Gunnedah NSW, Australia",5.0,4.0,5.0,5.0,4.0,4.0,5.0,ANZ
‘Great experience to learn about strong multicultural working diversity while being able to embrace one company's ethics and goals.’,Application Discovery Agent,Strong international culture and diversity working with others.,Embracing work polices and ethics working with international teams.,Recommends working here: Yes,Rates salary as: High,4 years ago,,3.0,4.0,5.0,4.0,4.0,5.0,4.0,ANZ
"‘Things were running well, up until my most recent promotion.’",Relationship Manager,"It is a very inclusive culture, but specific managers in the machine are still resisting this change.","Lots of politics, pockets of arrogance.",Recommends working here: No,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",2.0,2.0,2.0,3.0,3.0,5.0,2.0,ANZ
‘Lovely branch to work within work load got a bit stressful at times ’,Personal Banking Consultant,You can start at the bottom of your career here and get to the top of the company.,"Work loads can be very stressful, challenging at time.
",Recommends working here: Yes,Rates salary as: Low,6 months ago,"Carnarvon WA, Australia",4.0,4.0,4.0,4.0,4.0,3.0,4.0,ANZ
‘Good start to get into industry.’,Customer Service Officer,Good work life balance/ good mentoring,Too much work load. No support. Too much information to remember which was constantly being changed. KPI too high.,Recommends working here: No,Rates salary as: High,4 years ago,"Wollongong, New South Wales, Australia",3.0,4.0,3.0,3.0,3.0,4.0,3.0,ANZ
‘Opportunities and career progression unfold if that is what you are after’,PM/BA,"Exposure, autonomy, work life balance, great people",Many levels of management for decision making,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,4.0,4.0,4.0,3.0,4.0,4.0,ANZ
"‘The IT department is constantly undergoing restructure, leading to low productivity and decrease in loyalty and team spirit. The company is very focussed on increasing female roles in IT which is positive.’",Instructional Designer,Focus on recruiting females into IT roles.,"Constant restructure and management changes, very unsettling for sraff",Recommends working here: No,Rates salary as: Average,4 years ago,"Melbourne, Victoria, Australia",3.0,2.0,2.0,2.0,4.0,4.0,3.0,ANZ
‘Great experience (my second time around) and nice people.’,Associate Analyst,The part of the bank offered great flexibility.  Could work from home 2-3 days a week. Very hardworking yet relaxed team.,Restructure caused a lot of turmoil and confusion with my peers.,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Melbourne, VIC",2.0,5.0,4.0,4.0,2.0,3.0,4.0,ANZ
‘Blessed’,Service Consultant,It's a good opportunity to learn many working aspects,Everything's a challenge when each different transaction and different,Recommends working here: Yes,Rates salary as: High,4 years ago,"Alyangula, Northern Territory, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Never again’,Digital Project Manager,Reasonably paid based on competitors,Management are hopeless,Recommends working here: No,Rates salary as: Average,3 years ago,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,ANZ
‘Love here.’,Data Analyst,Good environment of a big bank.,Have to adapt quickly,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",3.0,5.0,5.0,5.0,3.0,3.0,5.0,ANZ
‘Senior Management lacked the ability to engage staff’,Senior Personal Banker,Enjoyed working with my branch staff,Target/reward ratios out of proportion,Recommends working here: No,Rates salary as: Average,4 years ago,Torrensville SA,1.0,3.0,2.0,1.0,1.0,3.0,2.0,ANZ
‘5 years ago great now a very toxic environment’,Personal Banker,Banking is full of back stabbers and bad managers,To get through the day without management being nasty,Recommends working here: No,Rates salary as: Average,2 years ago,"Millicent, South Australia, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,ANZ
‘The best part of working for ANZ is the contact with the local community.’,Customer Service Consultant,Working with a great supportive team.,Working in a constantly changing financial environment.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Gympie, Queensland, Australia",5.0,4.0,3.0,3.0,4.0,4.0,5.0,ANZ
‘Good for long term career plan’,Senior BI Analyst,"Environment, work and life balance",Get things done quickly,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,5.0,3.0,3.0,3.0,3.0,ANZ
‘ANZ provide good staff comforts but the culture and ethics are poor.’,Governance Manager,Flexibility of work hours/places,Corrupt culture and poor ethics ,Recommends working here: No,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",3.0,3.0,1.0,1.0,2.0,3.0,2.0,ANZ
‘Creating great partnerships both professionally and socially’,Senior Personal Banker,The people I work with,Lack of staff,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Birtinya, Queensland, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0,ANZ
‘Learning and Developement experience’,Anz Mobile Lending,Brand name,Target,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",4.0,4.0,3.0,3.0,3.0,3.0,4.0,ANZ
‘I loved working for ANZ and if a position arose now I would jump at it’,Customer Service Representative,I worked at a branch where we're not just work mates but outside we were family,Sometimes reaching targets,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Moranbah, Queensland, Australia",4.0,5.0,4.0,5.0,4.0,5.0,5.0,ANZ
‘Over all good place to work’,Customer Service Representative,Working conditions good,Distance for country workers,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Kangaroo Flat VIC, Australia",4.0,4.0,4.0,5.0,4.0,4.0,4.0,ANZ
"‘Started great, and got steadily worse’",Project Manager,Chance to work with staff from across the Asia region,Decreasing levels of team ethos,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",4.0,2.0,2.0,3.0,3.0,3.0,3.0,ANZ
‘Ive been at anz for 7years now and i dont plan on leaving anytime soon’,Annonymous,"Great environment, alot of room to move, alot of support they're big on work/life balance.",I cant say ive experienced major challenges while working at anz. Otherthan butting heads with people but thats personality.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,ANZ
‘Good and bad depending on how you are perceived’,Relationship Manager,Fellow staff members. ,Not looking for people who think for themselves. Just want young “Yes People”,Recommends working here: No,Rates salary as: High,6 months ago,"Mullumbimby NSW, Australia",1.0,2.0,1.0,2.0,3.0,5.0,1.0,ANZ
‘It was a good learning experience’,System Analyst,Work life balance,Multi geographical,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,3.0,3.0,3.0,3.0,3.0,ANZ
‘Great experience. Learnt a lot about banking ’,Personal Banker,Customer service and working as a team,Depending on the branch you go to,Recommends working here: Yes,Rates salary as: Average,1 year ago,"South Morang VIC, Australia",4.0,4.0,5.0,3.0,3.0,5.0,4.0,ANZ
‘Take the good with the bad’,Agribusiness Manager,"Excellent manager, great work life balance, ",Credit team located in India. Unrealistic sales targets,Recommends working here: Yes,Rates salary as: High,1 year ago,"Sydney NSW, Australia",3.0,4.0,3.0,5.0,3.0,4.0,4.0,ANZ
‘Great place to work’,Client Services Officer,Work life balance comes to the top. ,Lack of leadership to provide guidance and direction,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",4.0,5.0,5.0,3.0,3.0,5.0,4.0,ANZ
‘There is no back up’,Customer Service Role,People I work with are hardworking ,Being recognized and having management by your side ,Recommends working here: No,Rates salary as: Low,1 year ago,"Success WA, Australia",1.0,2.0,2.0,2.0,2.0,4.0,1.0,ANZ
‘Damaged my growth and future employment’,Trade And Supply Chain,Salary structure is good.,Stake holders / Snr Management always cutting costs / re structuring / outsourcing jobs,Recommends working here: No,Rates salary as: High,3 years ago,Melbourne,1.0,4.0,1.0,1.0,2.0,2.0,2.0,ANZ
‘ANZ is a great company to work with.  Career development and opportunity to broaden your career is endless.’,Travel And Transport Lead,Work environment and good camaradiry with colleagues.,Communicating with colleagues from diffrent country with diffent work ethics and culture.,Recommends working here: Yes,Rates salary as: Average,4 years ago,Outside australia,4.0,4.0,4.0,4.0,3.0,4.0,4.0,ANZ
‘Not ideal ’,Marketing Role,Salary was more than usual. But didn’t justify the lack of breadth of role. ,Too many layers. Trying to retrofit processes when not relevant ,Recommends working here: No,Rates salary as: High,6 months ago,"Docklands VIC, Australia",2.0,3.0,1.0,1.0,2.0,3.0,1.0,ANZ
