title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Great working environment and some great people. ’,Agile Coach,Great people and culture. ,Too many restructure and constant change of direction. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Barangaroo NSW, Australia",4.0,5.0,5.0,4.0,3.0,3.0,4.0,Westpac Banking Corporation
‘Multitudes of opportunities.’,Bank Teller,"Plenty of career opportunities, not too stressful work environment.",Some key performance indexes are hard to meet. The technical support staff are not helpful all the time.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",4.0,4.0,4.0,3.0,3.0,4.0,4.0,Westpac Banking Corporation
‘My job is sometimes very challenging but mostly enjoyable’,Part-time Teller,Dealing with and helping my customers is rewarding and I enjoy the interaction with the public,Meeting sales targets,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Dungog, New South Wales, Australia",3.0,3.0,3.0,2.0,4.0,3.0,4.0,Westpac Banking Corporation
‘Life time being enjoyable and rewarding’,Area Agri- Business Manager,Value your input- reward and recognition,To maintain a top level of superior service in a competitive and changing environment.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Albury, New South Wales, Australia",4.0,5.0,4.0,4.0,4.0,5.0,5.0,Westpac Banking Corporation
"‘Great in the beginning, very poor culture now’",Architecture Manager,"Work life balance, valued by the old management team",Poor culture based on looking after your mates. No career opportunities as a result. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",2.0,4.0,3.0,2.0,4.0,3.0,3.0,Westpac Banking Corporation
‘IT Project managent’,Project Manager,Overall a great company to work for,Complex IT systems and technology,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,4.0,3.0,3.0,5.0,4.0,Westpac Banking Corporation
‘I enjoyed the work and the direct team.  Lack of managment support.’,Customer Service Representative,Clean environment.  Good team players.  Great that every day is different.  Good uniform supply.,Lack of staff,Recommends working here: No,Rates salary as: Average,4 years ago,"Maryborough, Gladstone and Bundaberg",2.0,3.0,3.0,3.0,3.0,2.0,2.0,Westpac Banking Corporation
‘Good job to gwt your foot in the door to the aussie workforce’,Personal Banking Officer,Monday to Friday,Too much sales pressure not enough recognition,Recommends working here: No,Rates salary as: Low,4 years ago,"Perth, Western Australia, Australia",3.0,3.0,3.0,1.0,2.0,3.0,3.0,Westpac Banking Corporation
‘Thoroughly enjoyed my time with Westpac’,Customer Service Representative,"Management and staff, a wonderful team. I loved seeing my loyal customers. ",Always reaching targets was challenging but motivating. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Raymond Terrace NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘A challenging but rewarding company to work for.’,Westpac Financial Markets,Great corporate culture and plenty of opportunities to apply for different roles internally.,"Just the usual work challenges, nothing specific to Westpac.",Recommends working here: Yes,Rates salary as: High,3 years ago,Sydney,5.0,4.0,4.0,4.0,4.0,4.0,5.0,Westpac Banking Corporation
‘Good place to work’,Senior Business Analyst,Work life balance. Central location ,Poor management. Beutocraric ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",2.0,5.0,4.0,1.0,3.0,3.0,4.0,Westpac Banking Corporation
‘A rewarding career helping people.’,Personal Banker,Good people to work with. Great opportunities. Chance to progress your career.,Diversity of customers.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,3.0,3.0,4.0,4.0,Westpac Banking Corporation
‘Can be a good career’,Business Solutions Specialist,"Easy location, cafe on site",Moving from the location to an unknown location with the next 12 months,Recommends working here: Yes,Rates salary as: Low,2 years ago,"Epping, New South Wales, Australia",4.0,4.0,3.0,3.0,2.0,4.0,5.0,Westpac Banking Corporation
‘Fantastic place to work ’,Home Loan Specialist,Great culture and a great place to work! ,No challenges at Westpac ,Recommends working here: Yes,Rates salary as: High,6 months ago,"Perth WA, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Demoralising’,Bank Manager,Good salary and package,The culture has deteriorated to the point most people are looking for work elsewhere.. Definitely not a supportive culture. Managers are working as tellers and never enough staff.. Not good and wouldn't recommend.,Recommends working here: No,Rates salary as: High,4 years ago,"Brisbane, Queensland, Australia",3.0,2.0,1.0,1.0,3.0,1.0,1.0,Westpac Banking Corporation
‘Great bank culture amongst the tier 1 banks.’,Talent Acquisition,Flexibility and management,"Every company as challenges, nothing out of the ordinary.",Recommends working here: Yes,Rates salary as: High,3 years ago,Sydney,2.0,4.0,3.0,4.0,2.0,4.0,3.0,Westpac Banking Corporation
‘Great place to work metro but rural is alot tougher and sometimes forgottenn.’,Financial Planner Assistant,Supportive colleagues in rural location.,Rural areas have mininal support.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Townsville City, Queensland, Australia",3.0,4.0,4.0,3.0,4.0,5.0,4.0,Westpac Banking Corporation
‘Never again!’,Mortgage Manager,Some of the colleagues were supportive and nice to work with.,"Antiquated systems, severe lack of support from everyone including managers. Managers would talk about staff behind their backs to other managers instead of dealing with any issues direct with staff.",Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,Westpac Banking Corporation
‘It was great working with Westpac.’,Software Test Lead,Work/life balance and opportunities for career development.,Working with outsource and offshore companies staff.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney CBD, New South Wales, Australia",4.0,5.0,5.0,5.0,4.0,5.0,5.0,Westpac Banking Corporation
‘Absolutly love the care for their employees as people not just workers’,Fraud Officer,Working environment is very good,Challenges are working with such great people and to be that little bit better,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Kogarah, New South Wales, Australia",5.0,4.0,5.0,4.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Don't waste your time with Westpac’,Senior Manager,Flexibility to work from home,"Too many overheads , highly inefficient, and many people sit around with no real work. Good for Contractors but not perm",Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",1.0,2.0,4.0,1.0,2.0,1.0,2.0,Westpac Banking Corporation
‘Enjoyed working as Manager but redundancy stopped what could have been a long and rewarding career’,Manager,Training and opportunities,"Staff moral, feeling pressured to sell sell sell",Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,4.0,3.0,4.0,5.0,Westpac Banking Corporation
‘Close to Perfect’,Call Centre Operator,Everything is good and Supportive ,Very Miniscule Challenges,Recommends working here: Yes,Rates salary as: High,6 months ago,"Kogarah NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Top management policy change was so frequent.’,Senior Analyst & Support,Overall organization was good,Outsourcing threatened Australian local job position in Westpac,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,4.0,3.0,5.0,4.0,Westpac Banking Corporation
"‘I enjoyed it because I made the most of it, built a great team around me  and introduced some positive changes, despite the lack of enthusiasm from Westpac management’",Senior Scrum Master,"The team I worked with, although most of them were working for a vendor","Lack of reward and recognition, lack of management buy in and a negative blaming culture  ",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Sydney NSW, Australia",2.0,3.0,3.0,1.0,1.0,3.0,2.0,Westpac Banking Corporation
‘Short stint backfilling due to low pay and boring role during systems upgrade and lack of social culture in the workplace.’,Transfer Pricing Analyst,Very professional environment,Being patient during the slow process of systems and process improvement.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,4.0,3.0,5.0,3.0,Westpac Banking Corporation
"‘Rewarding, challenging with the added bonus of flexibility’",Senior BA,"Great people to work with,professionals. Very rewarding and interesting subject matters",I didn't face any difficulties.,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Good company with lots of room to grow your career’,Business Transformation Manager,People are great and offices are in a fabulous location,Culture in all areas is not great but it is being addressed,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,3.0,3.0,3.0,4.0,4.0,Westpac Banking Corporation
‘Very similar to other banks.’,Project Manager,Large company. If you have the time to search for opportunities and find a receptive ear you could progress.,"Very little management of under performance, especially of managers.",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Barangaroo NSW, Australia",2.0,3.0,3.0,2.0,2.0,4.0,3.0,Westpac Banking Corporation
‘With poor leadership and no clear strategy Westpac was a difficult and frustrating place to work.’,Senior Marketing Manager,Flexible with working from home.,Poor leadership,Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,2.0,2.0,1.0,3.0,3.0,2.0,Westpac Banking Corporation
‘Supportive environment’,Premium Banker,"Amazing perks, great salary, employee benefits. Flexible working options.",Can be hard to get annual leave,Recommends working here: Yes,Rates salary as: High,4 years ago,"Launceston, Tasmania, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘Terrible management. Too much pressure. Many older staff members who had been in the bank 30+ years, love to cause drama in the work place. ’",Personal Banker,The customers that would visit the branch ,Minimal to no training provided. Expected to pick everything up on the job.,Recommends working here: No,Rates salary as: Average,1 year ago,"Perth WA, Australia",3.0,2.0,1.0,1.0,2.0,2.0,1.0,Westpac Banking Corporation
‘A challenge not for the faint hearted.’,Bank Manager,Change in senior executive team who realize that the Westpac culture requires a review.,The scorecard contains multiple gate openers and a total of 8 financial and non financial metrics making it almost impossible to earn a bonus.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,3.0,4.0,3.0,4.0,4.0,Westpac Banking Corporation
