title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Fantastic Employer and great approach to Team Members. ’,Human Resources Adviser,Fantastic approach to Team Members and Customers,No challenges in my role. great company to work with,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Loved it wush I could still be there!!!’,Check Out Operator,The friendly great staff,The change of mangers every couple of months,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Mittagong, New South Wales, Australia",4.0,4.0,4.0,4.0,4.0,4.0,5.0,Woolworths Supermarkets
‘Great first-time job’,Casual Team Member,Great community and work environment.,Casual workers didn't have much opportunity for extra training or options to transfer to different departments.,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,5.0,4.0,5.0,3.0,4.0,4.0,Woolworths Supermarkets
‘Worst job’,Deli Manager,The normal workers on shop level are good people,"Poor management, unrealistic expectations, I'm a manager and I work 65 hours a week without a thank you. Treat you terribly",Recommends working here: No,Rates salary as: Low,4 years ago,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Woolworths Supermarkets
‘It's a great team environment and flexibility which is good as I am a student!’,Customer Service Cashier,It's great because I love who I work with and the pay,Rude and difficult customers!,Recommends working here: Yes,Rates salary as: High,4 years ago,"Blacktown, New South Wales, Australia",3.0,5.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Working in organised chaos with lack of communication & feedback.’,Support Team Member,I Work close to home. Work early or late shifts so have the day's free.,"Work Weekends, lack of communication. Team organisation, lack of training & direction.",Recommends working here: No,Rates salary as: Average,4 years ago,"Hervey Bay, Queensland, Australia",2.0,3.0,2.0,2.0,3.0,3.0,2.0,Woolworths Supermarkets
"‘Alright job, horrible management.’",Deli Assistant,Reliable. Good hours.,Horrible management. Zero communication.,Recommends working here: No,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",2.0,3.0,2.0,1.0,1.0,2.0,2.0,Woolworths Supermarkets
‘Gateway to other opportunities.’,Department Manager,"The other employees are great because they understand how things work here, friendly family like environment.","Budget cuts galore, getting pushed to your absolute limits, never feeling very secure in your job.",Recommends working here: No,Rates salary as: Average,4 years ago,"Cairns, Queensland, Australia",1.0,3.0,2.0,1.0,1.0,3.0,3.0,Woolworths Supermarkets
‘It’s a job’,Produce Assistant,Flexible with family,Biggest challenge is always working short staffed and managed push you to your limits,Recommends working here: No,Rates salary as: Low,2 years ago,"VIC, Australia",3.0,4.0,2.0,1.0,1.0,3.0,2.0,Woolworths Supermarkets
‘Working with woolies is a great experience itself’,Checkout Operator,Working with woolies you get lot of discount & good skills,Lot of challenges to achieve & face new challenge every day,Recommends working here: Yes,Rates salary as: Average,2 years ago,"NSW, Australia",4.0,4.0,5.0,5.0,5.0,4.0,5.0,Woolworths Supermarkets
‘Everyone is different.’,Service Cashier,The pay is good. You get to work with great people. You also get to meet new people whom you serve everyday.,There are some nasty people in this world and you may get to experience some of them when they do not get what they want.,Recommends working here: Yes,Rates salary as: High,4 years ago,,3.0,4.0,4.0,4.0,3.0,4.0,4.0,Woolworths Supermarkets
‘Was a good overall experience’,Service Cashier,"Superannuation 
Colleagues 
Work environment 
Flexibility","Under staffed and over stressed
 limited opportunities to grow",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Rosehill, New South Wales, Australia",2.0,4.0,4.0,3.0,3.0,5.0,3.0,Woolworths Supermarkets
"‘Hope all Woolworth stores are not the same, all stores need to refresh their culture to keep in line with company values.’",Nightfiller,Got some good people working there.,"Supervisor not equipped with the necessary skills and training to supervise people. Nil communication skills. Very toxic work environment.On the induction form, it states that tattoos are not to openly visible to the public, try telling that to some of the staff at Maddington. What's good for one, is apparently applicable to others. ",Recommends working here: No,Rates salary as: Average,1 year ago,"Maddington WA, Australia",1.0,2.0,1.0,1.0,2.0,1.0,1.0,Woolworths Supermarkets
‘Challenging but rewarding.’,Bakery Assistant,Working with great minded people,Making sure customers have full range supply.,Recommends working here: Yes,Rates salary as: Low,4 years ago,Australia,3.0,3.0,5.0,5.0,2.0,3.0,4.0,Woolworths Supermarkets
‘Rewarding’,Deli Assistant,"You dont get treated like an employee, your treated like family",New promotions can be challenging,Recommends working here: Yes,Rates salary as: High,4 years ago,"Yarram, Victoria, Australia",3.0,4.0,5.0,3.0,4.0,5.0,5.0,Woolworths Supermarkets
‘To much of the status quo. Change is null’,QA Officer,Chances for secondment roles.,Expect to be on lower pay than colleagues. Same roles different pay only caused tension in the business. Poor management,Recommends working here: Yes,Rates salary as: Low,2 years ago,"Adelaide SA, Australia",3.0,4.0,2.0,1.0,1.0,3.0,3.0,Woolworths Supermarkets
‘Great place to start’,Replenishment Team Member,Great place to start working. Multiple departments allow you to branch out.,I was working casual and the work life balance was hard.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Lismore, New South Wales, Australia",4.0,3.0,4.0,4.0,5.0,4.0,5.0,Woolworths Supermarkets
‘Great employers with many benefits and wonderful colleagues.’,Customer Service Representative,Work life balance is perfect for a family with small children,Sense of fulfilment is a struggle,Recommends working here: Yes,Rates salary as: Low,6 months ago,"Western Australia, Australia",3.0,5.0,5.0,5.0,4.0,5.0,4.0,Woolworths Supermarkets
‘A good career’,Team Member,You build up a career with them,To satisfy a customer with there need of a product if we don't stock that product then we suggest an alternative,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,5.0,4.0,5.0,4.0,4.0,5.0,Woolworths Supermarkets
"‘Not a bad job overall, could be better but could definitely be worse.’",Nightfill Assistant,"Good team, friendly environment",Feel like just another number,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Perth, Western Australia, Australia",3.0,3.0,4.0,3.0,2.0,4.0,3.0,Woolworths Supermarkets
"‘Worked Woolies nearly all my life, just need more hours’",SSA Store Services Assistant,Staff are great. Staff discount at many places,Not enough hours. Find younger workers are offered more work.,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Albion Park NSW, Australia",2.0,2.0,4.0,4.0,4.0,5.0,4.0,Woolworths Supermarkets
‘My experience with Woolworths is one I will never forget. Being a service cashier for two and a half years was an amazing experience.’,Service Cashier,You feel as though you have a family at Woolworths and you meet a range of different people each day.,Cranky customers....,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Manly West, Queensland, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Glad i left’,Order Selector,The pay is the only thing keeping people there,"Low morale, low chance at advancement",Recommends working here: No,Rates salary as: High,4 years ago,"Larapinta, Queensland, Australia",1.0,3.0,4.0,1.0,4.0,1.0,3.0,Woolworths Supermarkets
‘Happy’,Replenishment Team Member,Good work environment,Being casual is hard when hours are limited,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Falcon, Western Australia, Australia",4.0,4.0,4.0,4.0,4.0,4.0,3.0,Woolworths Supermarkets
‘No opportunity for old staff . Try to kick out when sick . No one care for the staff  life’,"Cashier, Deli Team Member",Can balance working life with family life,Changing the position,Recommends working here: No,Rates salary as: Average,2 years ago,Australia,1.0,3.0,3.0,1.0,1.0,1.0,1.0,Woolworths Supermarkets
‘Looking for a new job’,Shop Assistant,In our department our people go above and beyond,Although the store is making well above the budget we are extremely short staffed with some staff working 12 hour days,Recommends working here: No,Rates salary as: Average,4 years ago,"Yanchep, Western Australia, Australia",2.0,1.0,3.0,2.0,1.0,1.0,1.0,Woolworths Supermarkets
‘Challenging’,Trainee,Great opportunity to meet people and obtain retail experience.  Most staff members and managers are friendly,Unfair management and guidance when participating in traineeship,Recommends working here: Yes,Rates salary as: Low,3 years ago,"Salisbury, South Australia, Australia",5.0,4.0,3.0,3.0,4.0,3.0,4.0,Woolworths Supermarkets
‘A great environment with easy to learn work duties’,Customer Service Assistant,Great staff and environment,Working check out often causes sore back,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Keperra, Queensland, Australia",3.0,4.0,4.0,4.0,3.0,5.0,4.0,Woolworths Supermarkets
‘Being promised I would get opportunities to get more experience then being pushed aside for someone else and not told why’,Checkout Supervisor,The friends you make,Being told there's heaps of opportunities for you then being pushed aside for someone else,Recommends working here: No,Rates salary as: Low,3 years ago,Chermside,2.0,2.0,3.0,2.0,2.0,2.0,2.0,Woolworths Supermarkets
"‘Giving chance for new guys, it’s good for migrants people and local community ’",Picker And Packer,Supportive management ,Quite heavy work/ fast pace. Don’t get chance for cover up ,Recommends working here: Yes,Rates salary as: Average,3 months ago,"Bunbury WA, Australia",3.0,4.0,4.0,4.0,4.0,4.0,3.0,Woolworths Supermarkets
‘Rewarding’,Order Selector,"Welcoming Group,  very good company to work with.","Day to day duties, as any other work force.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Larapinta, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Good’,Warehouse Storeperson,Permanent job  excellent pay,Minimal opportunities  to be trained in different warehouse jobs,Recommends working here: Yes,Rates salary as: High,4 years ago,"Glenelg, South Australia, Australia",4.0,4.0,4.0,4.0,5.0,4.0,5.0,Woolworths Supermarkets
‘Management were not good ’,Grocery Assistant,"Discount card , sick leave ","No loyalty , didn’t care with their employees ",Recommends working here: No,Rates salary as: Average,6 months ago,"Inala QLD, Australia",1.0,1.0,1.0,1.0,2.0,1.0,1.0,Woolworths Supermarkets
‘Outstanding company to work for’,Storemen,"Great people and there is always
Ongoing work!!","Getting up at 4 am to start at 5 
But once your up your good to go",Recommends working here: Yes,Rates salary as: High,4 years ago,"Minchinbury, New South Wales, Australia",5.0,4.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Good starting curve.’,Store Services Assistant,Learn great skills and make good friends,It can get to repetitive,Recommends working here: Yes,Rates salary as: Average,3 years ago,Moe,5.0,4.0,4.0,3.0,3.0,4.0,4.0,Woolworths Supermarkets
‘I enjoyed every moment and i would love to work for them again.’,Front End Cashier,Was a safe and exciting environment.,"Very little if any. The only challenge there was, was dealing with angry customers or drunks.",Recommends working here: Yes,Rates salary as: Average,3 years ago,"Townsville City, Queensland, Australia",3.0,5.0,5.0,3.0,3.0,3.0,5.0,Woolworths Supermarkets
‘Its the best place to work and always understands everyone's circumstances’,Checkout Operator,Everyone looks after one another working as team is the key,When you are looking forward to work but your kid either sick or something come up with family,Recommends working here: Yes,Rates salary as: High,4 years ago,"Dee Why, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Woolworths Supermarkets
‘Good’,Payroll Officer,"Convenient hours, workmates, pay","Customer expectations, wage restrictions means short staffed a lot of the time",Recommends working here: Yes,Rates salary as: Average,3 years ago,WA,4.0,5.0,4.0,3.0,2.0,4.0,4.0,Woolworths Supermarkets
