title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Challenging job for family people’,DM,Working in the big company where you have the job security,To keep the shop ready and presentable for the customers within your limited hours,Recommends working here: No,Rates salary as: Low,2 years ago,"Springvale, Victoria, Australia",2.0,1.0,2.0,1.0,1.0,3.0,2.0,Coles Supermarkets
‘Friendly place to work’,Grocery Team Member,Friendly environment,Sometimes understaffed leaving more work on others in an unfair amount of time,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Caringbah, New South Wales, Australia",4.0,4.0,4.0,3.0,2.0,3.0,4.0,Coles Supermarkets
‘Have had my ups and downs over the years but overall an ok company to work for depending on management at the time.’,Checkout Operator,"Fairly flexible with hours, staff discount","Difficult customers, bad management",Recommends working here: No,Rates salary as: Average,3 years ago,Adelaide,4.0,3.0,2.0,1.0,3.0,4.0,4.0,Coles Supermarkets
‘I would not be here without the people i met working at coles’,Customer Service,"Amazing people, great atmosphere and fantastic support",Frequently changing managers,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,4.0,4.0,3.0,3.0,5.0,5.0,Coles Supermarkets
‘Budget driven company forgets about employees’,Admin Assistant/Service Assistant,Flexibility,"Permanency, constant managerial rotation.",Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,3.0,3.0,3.0,4.0,3.0,Coles Supermarkets
‘Not great ’,Delicatessen Team Member,Experience in customer service and deescalation ,Management doesn’t care about anything but their bonus.,Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",2.0,1.0,2.0,2.0,3.0,3.0,2.0,Coles Supermarkets
‘Loved working for Coles’,Shift Supervisor/ Checkout Operator,"The customers, work mates",Meeting customers needs,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Goondiwindi, Queensland, Australia",4.0,3.0,5.0,4.0,4.0,4.0,5.0,Coles Supermarkets
‘Developed management skills in a very fast paced environment’,Customer Service Manager,Stability and clear direction of expectations,Maintaining standards with low wages budgets,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,3.0,3.0,3.0,2.0,5.0,3.0,Coles Supermarkets
‘Great work place an great for food shopping’,Deli Meat Assistant,"Savings quality of food 
Great food beverages products ","Nothing .
I have zero issues I've worked there before an I shop regular 
",Recommends working here: Yes,Rates salary as: Average,3 months ago,"Burnside VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
"‘My experience with Coles is great, with great friends and lots of great customers’",General Merchandise Assistant,"Meeting new people, helping people",Working under pressure,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Mulgrave, Victoria, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Coles Supermarkets
‘The best job Ive had so far. ’,Customer Service Role,"The staff worked for, wages, cleanliness of store. ","Customers, business on xmas and taste periods. ",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Ingle Farm SA, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Great opportunity’,Dairy Assistant,Making your own hours,Working in dairy. .must work fast,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Brisbane City, Queensland, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘My experience in coles has helped me develop as a person.’,Delicatessen Assistant,Working at coles is great due to the friendly environment and high work standards.,The most difficult aspect of my job is working with people who do no work at all and expect myself to do everything.,Recommends working here: Yes,Rates salary as: Low,4 years ago,"Sunnybank, Queensland, Australia",4.0,4.0,4.0,5.0,3.0,5.0,4.0,Coles Supermarkets
‘The only reason I stayed was money’,Nightfiller,"-Great penalty rates
-Good company benefits (especially around easter/christmas)","-Poor management
-Blame shifting
-Miscommunication
-Roster errors
-No respect for fill team",Recommends working here: No,Rates salary as: Average,1 year ago,"Healesville VIC, Australia",1.0,1.0,1.0,1.0,3.0,1.0,2.0,Coles Supermarkets
‘I love working there. A great entry into the retail experience’,Master Of Most Positions. Team Assistant.,"Great staff, easy to learn","No real difficulties, previous store manager was not approachable whatsoever",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Griffith, NSW, Australia",2.0,3.0,4.0,3.0,3.0,3.0,5.0,Coles Supermarkets
‘Probably one of the worst companies for work life balance’,Managment,You make great friends,If you're in management its absolutely terrible.,Recommends working here: No,Rates salary as: Average,1 year ago,"NSW, Australia",4.0,1.0,1.0,1.0,1.0,4.0,2.0,Coles Supermarkets
‘Interesting’,Customer Service Assistant,Having a manger who actually seems to care about my wellbeing,Not enough hours or chances to become permanent part time or full time ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Capalaba QLD, Australia",3.0,5.0,4.0,4.0,2.0,3.0,4.0,Coles Supermarkets
‘Friendly place to work’,Cashier,There is always new things to do,Other staff not doing there part before you get in ,Recommends working here: Yes,Rates salary as: Average,1 year ago,"Geraldton WA, Australia",3.0,3.0,3.0,5.0,3.0,3.0,3.0,Coles Supermarkets
"‘I am feeling nice to work with coles services, it is very great oppourtunity to        improve ourself.’",Casual Team Leader,"- nice management 
- friendly environment
- good learning platform",- sometimes we have to deal with customers which are so aggressive but it is alright because we are trained how to deal with them.,Recommends working here: Yes,Rates salary as: High,9 months ago,"Castle Hill NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Good as a part-time job or for those looking food a career in retail management’,Customer Service Assistant,Most of the store managers & team leaders were pretty good.,"Understaffed during busy periods, occasional unrealistic deadlines.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney NSW, Australia",3.0,4.0,5.0,2.0,3.0,3.0,4.0,Coles Supermarkets
‘Working here has given me the foundation in my skills of customer service’,Customer Service Assistant,Promotes team skills,Balancing work with other commitments,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,Coles Supermarkets
"‘Working with other staff on the floor is good, management just a little out of touch.’",Front End Supervisor,Getting to know the other staff in your department and the friendships that developed.  Also the wages and pay times etc were always accurate and on time.,Trying to meet the expectations of management on a limited budget and staff roster was difficult at times.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Traralgon and Bendigo Victoria, Australia",3.0,4.0,3.0,3.0,4.0,4.0,4.0,Coles Supermarkets
‘Coles employment’,Checkout Operator,"The team ,discount card",Certain customers who experiment with drugs at times,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Swansea, New South Wales, Australia",3.0,3.0,4.0,4.0,3.0,3.0,4.0,Coles Supermarkets
‘Good’,Deli Assistant,Casual pay rate is good,Working anywhere up until midnight gets tough sometimes,Recommends working here: Yes,Rates salary as: Average,3 years ago,"Armidale, New South Wales, Australia",4.0,3.0,3.0,3.0,4.0,4.0,4.0,Coles Supermarkets
‘It's a good job overall’,Picker And Packer Reach Truck Operator,Shift times are great,Not much opportunity to learn new skills,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Edinburgh, South Australia, Australia",1.0,2.0,3.0,2.0,3.0,1.0,3.0,Coles Supermarkets
‘A thoroughly enjoyable work experience that opened my eyes to the reality of employment.’,Bakery Assistant,"There was never a dull moment, being a bakers assistant keeps you busy!",(If at all a challenge) the position requires standing for long periods of time.,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Wynnum QLD, Australia",3.0,3.0,4.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Good if you study but as a career it is not ideal.’,Customer Service Assistant,Good people to work with. Busy. Fast paced.,Dealing with management if you can't make it to work even on a casual contract. Management was not great in some areas and they didn't do much work making it harder for team to operate.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,4.0,3.0,2.0,2.0,2.0,3.0,Coles Supermarkets
‘Never again ’,In Charge,Certain members of the team were great,The other ‘team’ members and lack of management ,Recommends working here: No,Rates salary as: Average,6 months ago,"Cairns QLD, Australia",2.0,2.0,4.0,2.0,1.0,5.0,3.0,Coles Supermarkets
‘Management roles should be carefully screened as far too many get the job and are not capable of communicating.’,Night Filler,Teaches you to work hard.,Putting up with managers without people skills,Recommends working here: Yes,Rates salary as: Average,2 years ago,"NT, Australia",4.0,3.0,4.0,3.0,3.0,3.0,4.0,Coles Supermarkets
‘It was a good experience working at Coles.’,Cleaner,It wasn't to bad working at Coles but I like cleaning work.,It has its challenges working at Coles.,Recommends working here: No,Rates salary as: Average,2 years ago,"Blacktown NSW, Australia",3.0,3.0,2.0,2.0,4.0,4.0,3.0,Coles Supermarkets
‘A litany of unfocused management strategy and poor decision making.’,Support And Administration Of IT Systems,Good pay and work/life balance,"Poor to mediocre management. Unethical management of suppliers,",Recommends working here: No,Rates salary as: High,4 years ago,"Tooronga, Victoria, Australia",4.0,4.0,3.0,2.0,3.0,5.0,2.0,Coles Supermarkets
"‘Great place to work, good rewards and opportunity’",Store Team Member,"Managers, coworkers, rewards",Busy times can be stressful,Recommends working here: Yes,Rates salary as: High,4 years ago,"Berwick, Victoria, Australia",5.0,4.0,4.0,4.0,4.0,5.0,4.0,Coles Supermarkets
‘Great company and a positive workplace’,Checkout Operator,Large company with room to progress and many opportunities to learn how to run a business.,Balance between school and work was a little difficult personally - mainly because I preferred work over schooling.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"McLaren Vale, South Australia, Australia",5.0,4.0,4.0,4.0,4.0,5.0,4.0,Coles Supermarkets
‘Unrealistic work load for small time frames’,Customer Service Representative,Friends are the only thing that gets you through the day,Understaffed and over worked,Recommends working here: No,Rates salary as: Low,9 months ago,"Melbourne VIC, Australia",1.0,1.0,3.0,1.0,2.0,5.0,1.0,Coles Supermarkets
‘It was a great job for me while I was still at school’,Deli,"Good hours, great people to work with",Conflict at times,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Ipswich, Queensland, Australia",4.0,4.0,5.0,4.0,5.0,5.0,5.0,Coles Supermarkets
"‘Great job, horrible management ’",Nightfill Team Member,"The work is challenging, physical and rewarding",Poor management and toxic social groups ,Recommends working here: No,Rates salary as: Average,1 year ago,"Greenslopes QLD, Australia",2.0,4.0,1.0,1.0,2.0,3.0,2.0,Coles Supermarkets
‘Good pay and excellent lifestyle balance’,Sales Assistants,"Membership discounts and perks 
Flexible hours and friendly managers , friendly co workers",Set tasked therefore not too challenging .Good experiences for first jobs or a great way to have extra cash,Recommends working here: Yes,Rates salary as: High,4 years ago,"Springvale, Victoria, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Great part time job’,Coles Services,"Flexible , understanding and caring",Working with others and time management,Recommends working here: Yes,Rates salary as: Average,3 years ago,Glendale,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Coles Supermarkets
‘Coles is a great place to work and shop’,Customer Service Supervisor,Always seeing the regular customers and helping them in and around the store in any way possible.,Self serv check outs and explaing the same thing to customers who just dont listen or want to learn,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Brisbane, Queensland, Australia",3.0,3.0,4.0,4.0,3.0,4.0,4.0,Coles Supermarkets
